GCC,ACC,SCC,APL,assortativity,diameter,density,r_triangle,node_conn,edge_conn
0.6313,0.6904,0.857,0.5356,-0.636,0.3333,0.5713,0.2285,0.1666,0.1666
0.0,0.0,1.0,0.607,-0.594,0.5,0.476,0.0,0.3333,0.3333
0.4138,0.495,0.868,0.5894,-0.4558,0.5,0.524,0.11426,0.3333,0.3333
0.2222,0.219,0.745,0.5537,-0.7056,0.3333,0.524,0.05713,0.3333,0.3333
0.5,0.6855,0.9185,0.5356,-0.593,0.3333,0.5713,0.1714,0.3333,0.3333
0.353,0.3428,0.7905,0.5356,-0.787,0.3333,0.5713,0.11426,0.3333,0.3333
0.614,0.8237,1.0,0.518,-0.6626,0.3333,0.619,0.257,0.3333,0.3333
0.2727,0.3809,0.3904,0.5713,-0.6665,0.3333,0.476,0.05713,0.3333,0.3333
0.3914,0.3809,0.5103,0.607,-0.5386,0.5,0.476,0.0857,0.1666,0.1666
0.2856,0.2856,0.387,0.5894,-0.4492,0.5,0.476,0.05713,0.3333,0.3333
0.4285,0.533,0.518,0.5537,-0.53,0.3333,0.524,0.11426,0.3333,0.3333
0.5,0.3809,0.493,0.643,-0.4285,0.6665,0.476,0.11426,0.1666,0.1666
0.2727,0.1904,0.5483,0.607,-0.3635,0.5,0.476,0.05713,0.1666,0.1666
0.4092,0.3809,0.5713,0.6606,-0.2122,0.6665,0.476,0.0857,0.1666,0.1666
0.517,0.524,0.655,0.5894,-0.4348,0.5,0.524,0.1428,0.1666,0.1666
0.0,0.0,0.932,0.607,-0.5,0.5,0.476,0.0,0.3333,0.3333
0.3333,0.3523,0.751,0.5713,-0.4497,0.5,0.524,0.0857,0.3333,0.3333
0.514,0.6763,0.864,0.5356,-0.5273,0.3333,0.5713,0.1714,0.3333,0.3333
0.5835,0.7856,0.7236,0.5356,-0.5713,0.3333,0.5713,0.2,0.3333,0.3333
0.4412,0.495,0.75,0.5356,-0.5957,0.3333,0.5713,0.1428,0.3333,0.3333
0.628,0.8096,0.95,0.518,-0.6064,0.3333,0.619,0.257,0.3333,0.3333
0.261,0.1904,0.6714,0.607,-0.5386,0.5,0.476,0.05713,0.1666,0.1666
0.48,0.3809,0.6875,0.5,-0.5557,0.3333,0.476,0.11426,0.0,0.0
0.4138,0.3428,0.642,0.5713,-0.5146,0.5,0.524,0.11426,0.1666,0.1666
0.0,0.0,0.857,0.525,0.0,0.3333,0.4285,0.0,0.0,0.0
0.375,0.2856,0.7144,0.5,-0.25,0.3333,0.476,0.0857,0.0,0.0
0.5806,0.514,0.7754,0.475,-0.507,0.3333,0.524,0.1714,0.0,0.0
0.0,0.0,0.857,0.607,-0.5386,0.5,0.476,0.0,0.1666,0.1666
0.3215,0.257,0.7,0.5713,-0.4915,0.5,0.524,0.0857,0.1666,0.1666
0.5,0.4856,0.7754,0.5356,-0.5713,0.3333,0.5713,0.1714,0.1666,0.1666
0.6484,0.6714,0.77,0.5537,-0.533,0.5,0.5713,0.2285,0.1666,0.1666
0.769,0.7285,0.857,0.45,-0.6,0.3333,0.5713,0.2856,0.0,0.0
0.514,0.4856,0.7144,0.5537,-0.581,0.5,0.5713,0.1714,0.1666,0.1666
0.6816,0.6953,0.857,0.518,-0.6196,0.3333,0.619,0.2856,0.1666,0.1666
0.2307,0.1904,0.595,0.5537,-0.6807,0.3333,0.524,0.05713,0.3333,0.3333
0.3333,0.2856,0.607,0.5894,-0.5713,0.5,0.524,0.0857,0.1666,0.1666
0.0,0.0,1.0,0.5713,-0.674,0.5,0.524,0.0,0.3333,0.3333
0.3635,0.4,0.857,0.5537,-0.4736,0.5,0.5713,0.11426,0.3333,0.3333
0.2812,0.257,0.789,0.5356,-0.6553,0.3333,0.5713,0.0857,0.3333,0.3333
0.512,0.624,0.914,0.518,-0.5864,0.3333,0.619,0.2,0.3333,0.3333
0.66,0.8237,1.0,0.5,-0.643,0.3333,0.6665,0.3142,0.3333,0.3333
0.45,0.457,0.8223,0.518,-0.696,0.3333,0.619,0.1714,0.3333,0.3333
0.0,0.0,1.0,0.5356,-1.0,0.3333,0.5713,0.0,0.5,0.5
0.3157,0.3047,0.857,0.518,-0.648,0.3333,0.619,0.11426,0.5,0.5
0.5107,0.5713,0.914,0.5,-0.65,0.3333,0.6665,0.2285,0.5,0.5
0.684,0.8286,1.0,0.4822,-0.6665,0.3333,0.7144,0.3713,0.5,0.5
1.0,0.4285,0.0,0.375,1.0,0.1666,0.238,0.02856,0.0,0.0
0.0,0.0,0.0,0.75,0.1666,0.6665,0.238,0.0,0.0,0.0
0.5,0.3333,0.0,0.6377,0.3333,0.5,0.2856,0.02856,0.0,0.0
0.6,0.619,0.0,0.525,-0.03705,0.3333,0.3333,0.05713,0.0,0.0
0.0,0.0,0.0,0.857,0.0,0.6665,0.2856,0.0,0.1666,0.1666
0.3,0.3096,0.0,0.768,-0.1666,0.6665,0.3333,0.02856,0.1666,0.1666
0.4,0.6,0.0,0.6787,-0.363,0.5,0.3809,0.05713,0.1666,0.1666
0.4285,0.8857,0.0,0.5894,-0.5,0.3333,0.4285,0.0857,0.1666,0.3333
1.0,0.857,0.0,0.375,0.0,0.1666,0.2856,0.05713,0.0,0.0
0.75,0.7617,0.0,0.5,-0.615,0.3333,0.3333,0.05713,0.0,0.0
1.0,0.5713,0.5713,0.375,1.0,0.1666,0.3333,0.11426,0.0,0.0
0.6,0.3809,0.4285,0.5625,0.3635,0.5,0.3333,0.05713,0.0,0.0
0.8,0.5,0.5713,0.4875,0.238,0.3333,0.3809,0.11426,0.0,0.0
0.6,0.6665,0.0,0.675,-0.1666,0.5,0.3333,0.05713,0.0,0.0
0.5454,0.3809,0.3142,0.7,0.2632,0.6665,0.3333,0.05713,0.0,0.0
0.75,0.5,0.476,0.625,0.2,0.5,0.3809,0.11426,0.0,0.0
0.6,0.6665,0.254,0.6,-0.2307,0.5,0.3809,0.0857,0.0,0.0
0.7144,0.7715,0.457,0.525,-0.3635,0.3333,0.4285,0.1428,0.0,0.0
0.4614,0.643,0.0,0.7144,-0.4546,0.5,0.3809,0.05713,0.1666,0.1666
0.4285,0.3572,0.2666,0.732,-0.2,0.6665,0.3809,0.05713,0.1666,0.1666
0.6,0.4714,0.476,0.6606,-0.3054,0.5,0.4285,0.11426,0.1666,0.1666
0.4736,0.6475,0.2301,0.643,-0.4775,0.5,0.4285,0.0857,0.1666,0.1666
0.577,0.7524,0.457,0.5713,-0.5327,0.3333,0.476,0.1428,0.1666,0.1666
0.0,0.0,0.0,0.5625,1.0,0.3333,0.2856,0.0,0.0,0.0
0.6,0.4285,0.0,0.625,-0.2,0.5,0.2856,0.02856,0.0,0.0
0.0,0.0,0.0,1.0,-0.2,1.0,0.2856,0.0,0.1666,0.1666
0.375,0.3333,0.0,0.9106,-0.0769,0.8335,0.3333,0.02856,0.1666,0.1666
0.0,0.0,0.0,0.768,-0.0769,0.6665,0.3333,0.0,0.1666,0.1666
0.25,0.3096,0.0,0.6787,-0.3333,0.5,0.3809,0.02856,0.1666,0.3333
0.3333,0.238,0.4285,0.525,0.4167,0.3333,0.3333,0.02856,0.0,0.0
0.643,0.548,0.643,0.4875,0.2,0.3333,0.3809,0.0857,0.0,0.0
0.3,0.1428,0.0,0.7856,-0.0606,0.6665,0.3333,0.02856,0.1666,0.1666
0.3333,0.3333,0.0,0.8037,-0.1666,0.6665,0.3333,0.02856,0.1666,0.1666
0.4285,0.4285,0.0,0.6963,-0.2,0.5,0.3809,0.05713,0.1666,0.1666
0.3333,0.238,0.0,0.8394,0.125,0.8335,0.3333,0.02856,0.1666,0.1666
0.4614,0.524,0.0,0.75,-0.1637,0.6665,0.3809,0.05713,0.1666,0.1666
0.0,0.0,0.4644,0.7856,-0.1666,0.6665,0.3333,0.0,0.1666,0.1666
0.4285,0.3333,0.3538,0.732,-0.06665,0.6665,0.3809,0.05713,0.1666,0.1666
0.2307,0.3096,0.449,0.6963,-0.309,0.5,0.3809,0.02856,0.1666,0.1666
0.4736,0.6143,0.3333,0.643,-0.3433,0.5,0.4285,0.0857,0.1666,0.1666
0.2307,0.2142,0.3809,0.7144,-0.1637,0.6665,0.3809,0.02856,0.1666,0.1666
0.4736,0.519,0.6,0.6606,-0.2761,0.5,0.4285,0.0857,0.1666,0.1666
0.3333,0.505,0.3713,0.625,-0.4,0.5,0.4285,0.05713,0.1666,0.3333
0.48,0.8,0.5894,0.5713,-0.4736,0.3333,0.476,0.11426,0.1666,0.3333
0.5454,0.6665,0.0,0.8213,-0.6,0.6665,0.3809,0.05713,0.1666,0.1666
0.5293,0.8096,0.0,0.6606,-0.35,0.5,0.4285,0.0857,0.1666,0.3333
0.7896,0.619,0.7144,0.45,0.325,0.3333,0.4285,0.1428,0.0,0.0
0.5,0.619,0.232,0.6606,-0.3333,0.5,0.4285,0.0857,0.1666,0.1666
0.6313,0.4285,0.4,0.6963,-0.0125,0.6665,0.4285,0.11426,0.1666,0.1666
0.5293,0.5713,0.2063,0.7144,-0.1887,0.6665,0.4285,0.0857,0.1666,0.1666
0.625,0.7,0.3396,0.607,-0.3193,0.5,0.476,0.1428,0.1666,0.1666
0.375,0.548,0.1632,0.6606,-0.44,0.5,0.4285,0.05713,0.1666,0.3333
0.522,0.781,0.3298,0.607,-0.3906,0.5,0.476,0.11426,0.1666,0.3333
0.353,0.262,0.4536,0.6963,-0.01888,0.6665,0.4285,0.05713,0.1666,0.1666
0.625,0.581,0.6265,0.643,-0.1805,0.5,0.476,0.1428,0.1666,0.1666
0.4092,0.5522,0.4138,0.607,-0.4285,0.5,0.476,0.0857,0.1666,0.3333
0.6,0.857,0.6055,0.5537,-0.4514,0.3333,0.524,0.1714,0.1666,0.3333
0.6,0.4285,0.643,0.525,-0.08,0.3333,0.4285,0.11426,0.0,0.0
0.353,0.262,0.10474,0.625,-0.3584,0.5,0.4285,0.05713,0.1666,0.1666
0.5,0.4,0.6,0.5894,-0.389,0.5,0.476,0.11426,0.1666,0.1666
0.4285,0.476,0.1428,0.575,-0.3333,0.5,0.3809,0.05713,0.0,0.0
0.6,0.619,0.5835,0.55,-0.26,0.5,0.4285,0.11426,0.0,0.0
0.7144,0.524,0.5874,0.575,0.0,0.5,0.4285,0.1428,0.0,0.0
0.4736,0.476,0.319,0.525,-0.3845,0.3333,0.4285,0.0857,0.0,0.0
0.6924,0.6904,0.7397,0.5,-0.383,0.3333,0.476,0.1714,0.0,0.0
0.2307,0.238,0.2142,0.6963,-0.2903,0.5,0.3809,0.02856,0.1666,0.1666
0.353,0.4524,0.1238,0.643,-0.5283,0.5,0.4285,0.05713,0.1666,0.1666
0.5,0.5903,0.53,0.607,-0.4583,0.5,0.476,0.11426,0.1666,0.1666
0.3333,0.262,0.4285,0.6606,-0.3333,0.5,0.4285,0.05713,0.1666,0.1666
0.6,0.4856,0.5796,0.625,-0.3333,0.5,0.476,0.1428,0.1666,0.1666
0.3914,0.457,0.3,0.5894,-0.5703,0.5,0.476,0.0857,0.1666,0.1666
0.5806,0.6665,0.7397,0.5537,-0.5425,0.3333,0.524,0.1714,0.1666,0.1666
0.5,0.476,0.4163,0.5,-0.6665,0.3333,0.476,0.11426,0.0,0.0
0.75,0.7427,0.7754,0.475,-0.4666,0.3333,0.524,0.2285,0.0,0.0
0.4285,0.457,0.3857,0.5713,-0.6777,0.5,0.524,0.11426,0.1666,0.1666
0.6484,0.7144,0.7754,0.5356,-0.5654,0.3333,0.5713,0.2285,0.1666,0.1666
0.0,0.0,0.0,0.643,-0.6,0.5,0.3809,0.0,0.3333,0.3333
0.1765,0.1904,0.6855,0.625,-0.35,0.5,0.4285,0.02856,0.3333,0.3333
0.3333,0.2856,0.5103,0.643,-0.2222,0.5,0.4285,0.05713,0.1666,0.1666
0.3333,0.3096,0.5693,0.643,-0.3333,0.5,0.4285,0.05713,0.1666,0.1666
0.5,0.5,0.4023,0.6963,-0.1111,0.6665,0.4285,0.0857,0.1666,0.1666
0.1875,0.2142,0.1357,0.607,-0.44,0.5,0.4285,0.02856,0.3333,0.3333
0.3914,0.4714,0.662,0.5894,-0.3906,0.5,0.476,0.0857,0.3333,0.3333
0.4736,0.4048,0.3984,0.6606,-0.2375,0.5,0.4285,0.0857,0.1666,0.1666
0.353,0.4285,0.1489,0.643,-0.3584,0.5,0.4285,0.05713,0.1666,0.1666
0.5,0.581,0.569,0.607,-0.389,0.5,0.476,0.11426,0.1666,0.1666
0.4736,0.3809,0.5356,0.6963,-0.125,0.6665,0.4285,0.0857,0.1666,0.1666
0.1765,0.2142,0.5254,0.643,-0.3584,0.5,0.4285,0.02856,0.1666,0.1666
0.5,0.557,0.6904,0.625,-0.3193,0.5,0.476,0.11426,0.1666,0.1666
0.2727,0.4094,0.432,0.5713,-0.508,0.3333,0.476,0.05713,0.3333,0.3333
0.5,0.7383,0.8755,0.5537,-0.4895,0.3333,0.524,0.1428,0.3333,0.3333
0.2856,0.238,0.284,0.5713,-0.4492,0.3333,0.476,0.05713,0.3333,0.3333
0.517,0.543,0.765,0.5537,-0.4019,0.3333,0.524,0.1428,0.3333,0.3333
0.4092,0.4524,0.2627,0.607,-0.515,0.5,0.476,0.0857,0.1666,0.1666
0.6,0.6523,0.643,0.5713,-0.455,0.5,0.524,0.1714,0.1666,0.1666
0.2856,0.4285,0.313,0.5894,-0.594,0.5,0.476,0.05713,0.3333,0.3333
0.517,0.7334,0.7144,0.5713,-0.4558,0.5,0.524,0.1428,0.3333,0.3333
0.2727,0.238,0.6226,0.625,-0.3635,0.5,0.476,0.05713,0.1666,0.1666
0.6,0.619,0.747,0.607,-0.3386,0.5,0.524,0.1714,0.1666,0.1666
0.3333,0.4333,0.4944,0.5537,-0.62,0.3333,0.524,0.0857,0.3333,0.3333
0.5835,0.7954,0.899,0.5356,-0.5186,0.3333,0.5713,0.2,0.3333,0.3333
0.3635,0.438,0.5757,0.5356,-0.7544,0.3333,0.5713,0.11426,0.3333,0.3333
0.628,0.8477,0.9365,0.518,-0.587,0.3333,0.619,0.257,0.3333,0.3333
0.4614,0.2856,0.5713,0.4875,0.7417,0.3333,0.3809,0.05713,0.0,0.0
0.6665,0.476,0.643,0.45,0.6665,0.3333,0.4285,0.11426,0.0,0.0
0.2727,0.3333,0.457,0.768,-0.06665,0.6665,0.3809,0.02856,0.1666,0.1666
0.375,0.4285,0.3333,0.6606,-0.08,0.5,0.4285,0.05713,0.1666,0.3333
0.0,0.0,0.619,0.75,0.0,0.6665,0.3809,0.0,0.1666,0.1666
0.353,0.238,0.505,0.6963,0.151,0.6665,0.4285,0.05713,0.1666,0.1666
0.522,0.438,0.607,0.643,-0.0744,0.5,0.476,0.11426,0.1666,0.1666
0.1875,0.3096,0.6,0.6606,-0.26,0.5,0.4285,0.02856,0.1666,0.3333
0.4092,0.519,0.4822,0.607,-0.2698,0.5,0.476,0.0857,0.1666,0.3333
0.517,0.7144,0.595,0.5537,-0.3853,0.3333,0.524,0.1428,0.1666,0.3333
0.875,0.643,0.7144,0.4126,0.643,0.3333,0.476,0.2,0.0,0.0
0.5454,0.7617,0.4285,0.643,-0.25,0.5,0.476,0.11426,0.1666,0.3333
0.6523,0.548,0.524,0.6787,0.12085,0.6665,0.476,0.1428,0.1666,0.1666
0.5713,0.7383,0.363,0.643,-0.1594,0.5,0.476,0.11426,0.1666,0.3333
0.643,0.819,0.447,0.5894,-0.2384,0.5,0.524,0.1714,0.1666,0.3333
0.5454,0.4285,0.4805,0.6787,0.2424,0.6665,0.476,0.11426,0.1666,0.1666
0.724,0.595,0.635,0.625,0.0435,0.5,0.524,0.2,0.1666,0.1666
0.45,0.595,0.294,0.643,-0.25,0.5,0.476,0.0857,0.1666,0.3333
0.5557,0.7095,0.4126,0.5894,-0.279,0.5,0.524,0.1428,0.1666,0.3333
0.6855,0.8667,0.6123,0.5356,-0.3528,0.3333,0.5713,0.2285,0.1666,0.3333
0.625,0.5,0.5386,0.643,-0.3096,0.5,0.476,0.1428,0.1666,0.1666
0.5454,0.4285,0.517,0.625,-0.0606,0.5,0.476,0.11426,0.1666,0.1666
0.4092,0.4524,0.286,0.607,-0.515,0.5,0.476,0.0857,0.1666,0.1666
0.6206,0.643,0.595,0.5894,-0.355,0.5,0.524,0.1714,0.1666,0.1666
0.2856,0.3096,0.7104,0.607,-0.3044,0.5,0.476,0.05713,0.3333,0.3333
0.4285,0.619,0.262,0.607,-0.4492,0.5,0.476,0.0857,0.3333,0.3333
0.5356,0.7236,0.6904,0.5894,-0.384,0.5,0.524,0.1428,0.3333,0.3333
0.3,0.262,0.2158,0.5713,-0.5,0.3333,0.476,0.05713,0.3333,0.3333
0.4443,0.4,0.7163,0.5537,-0.3643,0.3333,0.524,0.11426,0.3333,0.3333
0.4443,0.6143,0.3486,0.5537,-0.5347,0.3333,0.524,0.11426,0.3333,0.3333
0.6,0.7954,0.853,0.5356,-0.4836,0.3333,0.5713,0.2,0.3333,0.3333
0.4092,0.4524,0.5767,0.607,-0.25,0.5,0.476,0.0857,0.3333,0.3333
0.522,0.3572,0.5786,0.607,-0.0989,0.5,0.476,0.11426,0.1666,0.1666
0.2856,0.2142,0.7314,0.607,-0.1594,0.5,0.476,0.05713,0.3333,0.3333
0.4285,0.4048,0.2035,0.5894,-0.1594,0.5,0.476,0.0857,0.3333,0.3333
0.5356,0.51,0.7495,0.5713,-0.2384,0.5,0.524,0.1428,0.3333,0.3333
0.522,0.5713,0.4827,0.625,-0.3186,0.5,0.476,0.11426,0.1666,0.1666
0.522,0.548,0.3857,0.625,-0.2087,0.5,0.476,0.11426,0.1666,0.1666
0.4285,0.524,0.3533,0.607,-0.3044,0.5,0.476,0.0857,0.3333,0.3333
0.4285,0.619,0.08887,0.5894,-0.4492,0.5,0.476,0.0857,0.3333,0.3333
0.5356,0.7236,0.5,0.5713,-0.384,0.5,0.524,0.1428,0.3333,0.3333
0.625,0.4524,0.5107,0.6606,-0.0714,0.6665,0.476,0.1428,0.1666,0.1666
0.5454,0.524,0.5083,0.6606,-0.0606,0.6665,0.476,0.11426,0.1666,0.1666
0.4092,0.4285,0.2747,0.607,-0.3635,0.5,0.476,0.0857,0.1666,0.1666
0.6206,0.619,0.6387,0.5894,-0.2754,0.5,0.524,0.1714,0.1666,0.1666
0.4092,0.3096,0.525,0.625,-0.0606,0.5,0.476,0.0857,0.1666,0.1666
0.6206,0.595,0.6855,0.607,-0.1957,0.5,0.524,0.1714,0.1666,0.1666
0.3,0.3572,0.2089,0.5894,-0.5,0.5,0.476,0.05713,0.3333,0.3333
0.4443,0.495,0.66,0.5713,-0.3643,0.5,0.524,0.11426,0.3333,0.3333
0.4443,0.5903,0.3374,0.5537,-0.4497,0.3333,0.524,0.11426,0.3333,0.3333
0.6,0.7715,0.8423,0.5356,-0.44,0.3333,0.5713,0.2,0.3333,0.3333
0.375,0.2856,0.11584,0.643,-0.174,0.5,0.4285,0.05713,0.1666,0.1666
0.4,0.476,0.0,0.643,-0.5,0.5,0.4285,0.05713,0.3333,0.3333
0.5713,0.4285,0.3,0.607,0.1305,0.5,0.476,0.11426,0.3333,0.3333
0.45,0.476,0.08716,0.5894,-0.25,0.5,0.476,0.0857,0.3333,0.3333
0.5557,0.605,0.3892,0.5537,-0.279,0.3333,0.524,0.1428,0.3333,0.3333
0.375,0.3809,0.11224,0.6787,-0.174,0.6665,0.4285,0.05713,0.1666,0.1666
0.6816,0.524,0.4802,0.7144,0.394,0.6665,0.476,0.1428,0.1666,0.1666
0.4285,0.3809,0.2664,0.625,-0.02563,0.5,0.476,0.0857,0.1666,0.1666
0.643,0.595,0.63,0.607,-0.11865,0.5,0.524,0.1714,0.1666,0.1666
0.2,0.238,0.4714,0.6606,0.0,0.5,0.4285,0.02856,0.3333,0.3333
0.45,0.5713,0.3142,0.625,-0.25,0.5,0.476,0.0857,0.3333,0.3333
0.5557,0.7,0.639,0.5894,-0.279,0.5,0.524,0.1428,0.3333,0.3333
0.3,0.262,0.6284,0.625,0.0,0.5,0.476,0.05713,0.3333,0.3333
0.5557,0.4856,0.7646,0.5894,-0.1085,0.5,0.524,0.1428,0.3333,0.3333
0.4614,0.567,0.451,0.5713,-0.3618,0.5,0.524,0.11426,0.3333,0.3333
0.6177,0.7715,0.808,0.5356,-0.3845,0.3333,0.5713,0.2,0.3333,0.3333
0.6177,0.7856,0.5366,0.5356,-0.4043,0.3333,0.5713,0.2,0.3333,0.3333
0.6855,0.6714,0.6665,0.5713,-0.2935,0.5,0.5713,0.2285,0.1666,0.1666
0.36,0.3572,0.2944,0.5537,-0.4348,0.3333,0.524,0.0857,0.3333,0.3333
0.5454,0.557,0.715,0.5356,-0.3333,0.3333,0.5713,0.1714,0.3333,0.3333
0.4688,0.5903,0.39,0.5356,-0.552,0.3333,0.5713,0.1428,0.3333,0.3333
0.6587,0.819,0.8423,0.518,-0.4543,0.3333,0.619,0.257,0.3333,0.3333
0.375,0.2856,0.3618,0.732,0.609,0.6665,0.4285,0.05713,0.1666,0.1666
0.0,0.0,0.4524,0.625,0.0,0.5,0.4285,0.0,0.3333,0.3333
0.2856,0.1904,0.7207,0.607,-0.014496,0.5,0.476,0.05713,0.3333,0.3333
0.3,0.238,0.2666,0.5894,0.0,0.5,0.476,0.05713,0.3333,0.3333
0.4443,0.3904,0.74,0.5713,-0.1938,0.5,0.524,0.11426,0.3333,0.3333
0.2,0.238,0.2,0.625,-0.5,0.5,0.4285,0.02856,0.3333,0.3333
0.1875,0.1428,0.3132,0.643,-0.174,0.5,0.4285,0.02856,0.1666,0.1666
0.4285,0.4048,0.642,0.625,-0.014496,0.5,0.476,0.0857,0.3333,0.3333
0.3,0.3333,0.2347,0.5894,-0.25,0.5,0.476,0.05713,0.3333,0.3333
0.4443,0.4856,0.675,0.5713,-0.279,0.5,0.524,0.11426,0.3333,0.3333
0.0,0.0,0.7617,0.6787,-0.174,0.6665,0.4285,0.0,0.1666,0.1666
0.4092,0.2856,0.6665,0.6606,0.0909,0.6665,0.476,0.0857,0.1666,0.1666
0.2856,0.238,0.562,0.625,-0.02563,0.5,0.476,0.05713,0.1666,0.1666
0.5356,0.476,0.6924,0.607,-0.11865,0.5,0.524,0.1428,0.1666,0.1666
0.15,0.2142,0.6523,0.607,-0.25,0.5,0.476,0.02856,0.3333,0.3333
0.4443,0.462,0.811,0.5894,-0.1938,0.5,0.524,0.11426,0.3333,0.3333
0.3462,0.4238,0.4626,0.5537,-0.3618,0.3333,0.524,0.0857,0.3333,0.3333
0.5293,0.6523,0.8623,0.5356,-0.3845,0.3333,0.5713,0.1714,0.3333,0.3333
0.6177,0.548,0.8184,0.5356,-0.2128,0.3333,0.5713,0.2,0.3333,0.3333
0.6177,0.7617,0.7363,0.5537,-0.3403,0.5,0.5713,0.2,0.3333,0.3333
0.6855,0.624,0.746,0.5894,-0.1497,0.5,0.5713,0.2285,0.1666,0.1666
0.36,0.4524,0.3633,0.5713,-0.4348,0.5,0.524,0.0857,0.3333,0.3333
0.5454,0.6523,0.741,0.5537,-0.3333,0.5,0.5713,0.1714,0.3333,0.3333
0.4688,0.567,0.444,0.5356,-0.4482,0.3333,0.5713,0.1428,0.3333,0.3333
0.6587,0.7954,0.887,0.518,-0.4102,0.3333,0.619,0.257,0.3333,0.3333
0.24,0.238,0.733,0.5894,-0.1957,0.5,0.524,0.05713,0.3333,0.3333
0.5454,0.524,0.8496,0.5713,-0.193,0.5,0.5713,0.1714,0.3333,0.3333
0.3872,0.4475,0.4854,0.5356,-0.5156,0.3333,0.5713,0.11426,0.3333,0.5
0.6,0.7095,0.8696,0.518,-0.414,0.3333,0.619,0.2285,0.3333,0.5
0.4736,0.562,0.4988,0.518,-0.648,0.3333,0.619,0.1714,0.3333,0.5
0.6875,0.843,0.9087,0.5,-0.4949,0.3333,0.6665,0.3142,0.3333,0.5
0.4285,0.4285,0.5713,0.5,0.0,0.3333,0.3333,0.02856,0.0,0.0
0.8184,0.905,0.5713,0.4375,-0.06665,0.3333,0.3809,0.0857,0.0,0.0
0.4614,0.3809,0.3015,0.768,-0.2903,0.6665,0.3809,0.05713,0.1666,0.1666
0.923,0.5713,0.5713,0.375,0.7417,0.1666,0.3809,0.11426,0.0,0.0
0.6665,0.5,0.457,0.6963,-0.0,0.5,0.4285,0.11426,0.1666,0.1666
0.5,0.5713,0.0,0.768,-0.3333,0.6665,0.3809,0.05713,0.1666,0.1666
0.5,0.3809,0.3142,0.8394,0.3333,0.8335,0.3809,0.05713,0.1666,0.1666
0.5293,0.5713,0.249,0.6963,-0.1887,0.6665,0.4285,0.0857,0.1666,0.1666
0.706,0.5,0.476,0.768,0.3208,0.6665,0.4285,0.11426,0.1666,0.1666
0.6523,0.6763,0.449,0.625,-0.2396,0.5,0.476,0.1428,0.1666,0.1666
0.5625,0.7617,0.4443,0.6963,-0.26,0.5,0.4285,0.0857,0.1666,0.1666
0.375,0.3572,0.6953,0.6963,-0.08,0.6665,0.4285,0.05713,0.1666,0.3333
0.5454,0.7573,0.6587,0.625,-0.349,0.5,0.476,0.11426,0.1666,0.3333
0.5454,0.4714,0.893,0.625,-0.1904,0.5,0.476,0.11426,0.1666,0.3333
0.6206,0.857,0.8774,0.5537,-0.426,0.3333,0.524,0.1714,0.1666,0.3333
1.0,0.7144,0.7144,0.375,0.0,0.1666,0.476,0.2856,0.0,0.0
0.8823,0.657,0.7144,0.475,-0.4473,0.3333,0.524,0.2856,0.0,0.0
0.6772,0.543,0.5713,0.5894,-0.5034,0.5,0.524,0.2,0.1666,0.1666
0.769,0.6284,0.7144,0.5356,-0.6294,0.3333,0.5713,0.2856,0.1666,0.1666
0.7896,0.6,0.681,0.5537,-0.3901,0.5,0.5713,0.2856,0.1666,0.1666
0.846,0.7715,0.857,0.45,-0.4546,0.3333,0.5713,0.3142,0.0,0.0
0.6,0.4714,0.6855,0.5537,-0.4656,0.5,0.5713,0.2,0.1666,0.1666
0.75,0.7383,0.857,0.518,-0.566,0.3333,0.619,0.3142,0.1666,0.1666
0.6665,0.6665,0.6846,0.5537,-0.4666,0.5,0.5713,0.2285,0.1666,0.1666
0.5293,0.6855,0.596,0.5356,-0.5317,0.3333,0.5713,0.1714,0.3333,0.3333
0.6,0.7617,0.808,0.5713,-0.4187,0.5,0.5713,0.2,0.3333,0.3333
0.4546,0.4,0.7324,0.5356,-0.511,0.3333,0.5713,0.1428,0.3333,0.3333
0.643,0.8047,0.898,0.518,-0.5444,0.3333,0.619,0.257,0.3333,0.3333
0.525,0.4429,0.8096,0.518,-0.625,0.3333,0.619,0.2,0.3333,0.3333
0.72,0.8667,1.0,0.5,-0.604,0.3333,0.6665,0.3428,0.3333,0.3333
0.4285,0.2856,0.1285,0.55,0.3333,0.3333,0.3809,0.05713,0.0,0.0
0.2142,0.1428,0.3667,0.55,-0.3333,0.3333,0.3809,0.02856,0.0,0.0
0.4736,0.3572,0.3762,0.525,-0.03845,0.3333,0.4285,0.0857,0.0,0.0
0.6,0.548,0.5835,0.5,-0.3333,0.3333,0.476,0.1428,0.0,0.0
0.0,0.0,0.2142,0.6606,-0.3333,0.5,0.3809,0.0,0.1666,0.1666
0.353,0.238,0.1071,0.625,-0.1887,0.5,0.4285,0.05713,0.1666,0.1666
0.1765,0.119,0.3523,0.625,-0.3584,0.5,0.4285,0.02856,0.1666,0.1666
0.3914,0.3286,0.3572,0.5894,-0.405,0.5,0.476,0.0857,0.1666,0.1666
0.5,0.524,0.5835,0.5537,-0.51,0.3333,0.524,0.1428,0.1666,0.1666
0.0,0.0,0.0,0.75,0.0,0.5,0.3333,0.0,0.3333,0.3333
0.25,0.1428,0.3572,0.75,0.3333,0.6665,0.3809,0.02856,0.1666,0.1666
0.0,0.0,0.3572,0.6787,-0.06665,0.5,0.3809,0.0,0.3333,0.3333
